row_index,column,value_file1,value_file2
422,C40,2023-09-07,2023-09-20
423,C40,2023-09-08,2024-01-05
424,C40,2023-09-09,2024-03-21
425,C40,2023-09-10,2023-08-27
426,C40,2023-09-11,2023-10-06
427,C40,2023-09-12,2023-08-14
428,C40,2023-09-13,2023-11-28
429,C40,2023-09-14,2023-10-06
430,C40,2023-09-15,2023-11-22
431,C40,2023-09-16,2024-02-07
432,C40,2023-09-17,2023-10-24
433,C40,2023-09-18,2024-02-28
434,C40,2023-09-19,2024-02-08
435,C40,2023-09-20,2023-09-27
436,C40,2023-09-21,2024-02-11
437,C40,2023-09-22,2023-12-19
438,C40,2023-09-23,2024-02-22
439,C40,2023-09-24,2023-07-21
440,C40,2023-09-25,2023-10-17
441,C40,2023-09-26,2024-03-04
442,C40,2023-09-27,2023-07-05
443,C40,2023-09-28,2024-03-13
444,C40,2023-09-29,2023-12-21
445,C40,2023-09-30,2023-06-11
446,C40,2023-10-01,2024-03-03
447,C40,2023-10-02,2024-05-21
448,C40,2023-10-03,2023-12-29
449,C40,2023-10-04,2024-02-04
450,C40,2023-10-05,2023-09-15
451,C40,2023-10-06,2023-09-15
452,C40,2023-10-07,2023-11-06
453,C40,2023-10-08,2024-03-05
454,C40,2023-10-09,2023-10-26
455,C40,2023-10-10,2024-03-20
456,C40,2023-10-11,2024-01-10
457,C40,2023-10-12,2024-03-13
458,C40,2023-10-13,2024-01-31
459,C40,2023-10-14,2023-08-19
460,C40,2023-10-15,2023-06-05
461,C40,2023-10-16,2023-07-21
462,C40,2023-10-17,2024-01-09
463,C40,2023-10-18,2024-03-18
464,C40,2023-10-19,2023-08-13
465,C40,2023-10-20,2023-08-16
466,C40,2023-10-21,2024-02-06
467,C40,2023-10-22,2023-11-24
468,C40,2023-10-23,2023-06-08
469,C40,2023-10-24,2024-05-12
470,C40,2023-10-25,2023-07-25
471,C40,2023-10-26,2024-05-29
472,C40,2023-10-27,2024-05-10
473,C40,2023-10-28,2023-10-01
474,C40,2023-10-29,2023-12-31
475,C40,2023-10-30,2024-01-15
476,C40,2023-10-31,2024-05-24
477,C40,2023-11-01,2024-04-04
478,C40,2023-11-02,2024-01-21
479,C40,2023-11-03,2024-02-10
480,C40,2023-11-04,2024-05-01
481,C40,2023-11-05,2023-06-21
482,C40,2023-11-06,2023-12-28
483,C40,2023-11-07,2024-01-16
484,C40,2023-11-08,2024-01-13
485,C40,2023-11-09,2023-09-02
486,C40,2023-11-10,2024-02-14
487,C40,2023-11-11,2023-11-21
488,C40,2023-11-12,2024-01-17
489,C40,2023-11-13,2023-07-09
490,C40,2023-11-14,2024-03-15
491,C40,2023-11-15,2024-04-09
492,C40,2023-11-16,2024-03-28
493,C40,2023-11-17,2024-04-04
494,C40,2023-11-18,2023-10-31
495,C40,2023-11-19,2024-04-07
496,C40,2023-11-20,2024-05-10
497,C40,2023-11-21,2024-02-23
498,C40,2023-11-22,2023-09-16
499,C40,2023-11-23,2023-07-25
500,C40,2023-11-24,2024-01-29
501,C40,2023-11-25,2024-04-17
502,C40,2023-11-26,2024-03-28
503,C40,2023-11-27,2024-02-03
504,C40,2023-11-28,2023-09-18
505,C40,2023-11-29,2023-10-31
506,C40,2023-11-30,2023-12-26
507,C40,2023-12-01,2023-09-21
508,C40,2023-12-02,2024-03-31
509,C40,2023-12-03,2023-09-09
510,C40,2023-12-04,2024-04-13
511,C40,2023-12-05,2023-12-11
512,C40,2023-12-06,2023-10-22
513,C40,2023-12-07,2023-11-09
514,C40,2023-12-08,2023-06-18
515,C40,2023-12-09,2023-07-29
516,C40,2023-12-10,2024-03-14
517,C40,2023-12-11,2024-01-04
518,C40,2023-12-12,2023-08-22
519,C40,2023-12-13,2023-12-06
520,C40,2023-12-14,2023-08-27
522,C40,2023-12-16,2024-01-31
523,C40,2023-12-17,2024-03-02
524,C40,2023-12-18,2023-07-28
525,C40,2023-12-19,2023-10-11
526,C40,2023-12-20,2023-12-24
527,C40,2023-12-21,2023-08-19
528,C40,2023-12-22,2024-02-13
529,C40,2023-12-23,2024-05-09
530,C40,2023-12-24,2023-11-10
531,C40,2023-12-25,2024-04-23
532,C40,2023-12-26,2023-10-16
533,C40,2023-12-27,2023-12-10
534,C40,2023-12-28,2023-10-12
535,C40,2023-12-29,2023-12-14
536,C40,2023-12-30,2024-02-15
537,C40,2023-12-31,2023-07-18
538,C40,2024-01-01,2024-01-27
539,C40,2024-01-02,2023-09-02
540,C40,2024-01-03,2023-08-26
541,C40,2024-01-04,2024-03-27
542,C40,2024-01-05,2024-01-07
543,C40,2024-01-06,2023-08-28
544,C40,2024-01-07,2023-07-21
545,C40,2024-01-08,2024-04-07
546,C40,2024-01-09,2023-11-26
547,C40,2024-01-10,2023-09-26
548,C40,2024-01-11,2023-10-30
549,C40,2024-01-12,2023-07-20
550,C40,2024-01-13,2024-01-12
551,C40,2024-01-14,2023-07-07
552,C40,2024-01-15,2023-12-28
553,C40,2024-01-16,2023-11-30
554,C40,2024-01-17,2024-04-25
555,C40,2024-01-18,2023-08-09
556,C40,2024-01-19,2023-08-30
557,C40,2024-01-20,2023-09-06
558,C40,2024-01-21,2024-02-25
559,C40,2024-01-22,2023-12-16
560,C40,2024-01-23,2024-02-02
561,C40,2024-01-24,2023-12-11
562,C40,2024-01-25,2023-08-18
563,C40,2024-01-26,2023-10-12
564,C40,2024-01-27,2023-08-04
565,C40,2024-01-28,2023-09-16
566,C40,2024-01-29,2024-05-22
567,C40,2024-01-30,2024-02-02
568,C40,2024-01-31,2023-06-01
569,C40,2024-02-01,2024-02-24
570,C40,2024-02-02,2023-12-04
571,C40,2024-02-03,2024-02-23
572,C40,2024-02-04,2024-01-22
573,C40,2024-02-05,2024-03-01
574,C40,2024-02-06,2023-09-21
575,C40,2024-02-07,2023-08-23
576,C40,2024-02-08,2024-03-22
577,C40,2024-02-09,2023-09-13
578,C40,2024-02-10,2023-08-09
579,C40,2024-02-11,2023-06-19
580,C40,2024-02-12,2023-09-01
581,C40,2024-02-13,2023-10-19
582,C40,2024-02-14,2023-12-03
583,C40,2024-02-15,2024-03-21
584,C40,2024-02-16,2023-10-22
585,C40,2024-02-17,2023-10-04
586,C40,2024-02-18,2023-07-03
587,C40,2024-02-19,2024-05-12
588,C40,2024-02-20,2024-02-01
589,C40,2024-02-21,2024-02-29
590,C40,2024-02-22,2023-10-28
591,C40,2024-02-23,2023-11-17
592,C40,2024-02-24,2023-11-05
593,C40,2024-02-25,2023-12-09
594,C40,2024-02-26,2023-11-22
595,C40,2024-02-27,2023-08-24
596,C40,2024-02-28,2023-12-17
597,C40,2024-02-29,2024-03-24
598,C40,2024-03-01,2024-05-27
599,C40,2024-03-02,2024-01-22
600,C40,2024-03-03,2023-06-25
601,C40,2024-03-04,2024-02-05
602,C40,2024-03-05,2023-11-25
603,C40,2024-03-06,2023-11-19
604,C40,2024-03-07,2023-09-10
605,C40,2024-03-08,2023-10-13
606,C40,2024-03-09,2023-06-17
607,C40,2024-03-10,2023-09-11
608,C40,2024-03-11,2023-09-24
609,C40,2024-03-12,2023-10-19
610,C40,2024-03-13,2024-05-11
611,C40,2024-03-14,2024-03-06
612,C40,2024-03-15,2024-03-18
613,C40,2024-03-16,2023-11-18
614,C40,2024-03-17,2024-05-16
615,C40,2024-03-18,2024-05-03
616,C40,2024-03-19,2023-09-26
617,C40,2024-03-20,2023-10-07
618,C40,2024-03-21,2023-10-29
619,C40,2024-03-22,2024-01-14
620,C40,2024-03-23,2024-02-17
621,C40,2024-03-24,2024-02-12
622,C40,2024-03-25,2024-04-08
623,C40,2024-03-26,2024-02-22
624,C40,2024-03-27,2023-08-27
626,C40,2024-03-29,2023-08-10
627,C40,2024-03-30,2024-03-11
628,C40,2024-03-31,2024-02-09
629,C40,2024-04-01,2023-06-22
630,C40,2024-04-02,2023-08-07
631,C40,2024-04-03,2024-01-03
632,C40,2024-04-04,2023-08-06
633,C40,2024-04-05,2024-02-26
634,C40,2024-04-06,2024-03-09
635,C40,2024-04-07,2023-12-31
636,C40,2024-04-08,2023-08-13
637,C40,2024-04-09,2023-10-15
638,C40,2024-04-10,2024-01-09
639,C40,2024-04-11,2023-09-05
640,C40,2024-04-12,2024-05-17
641,C40,2024-04-13,2024-04-12
642,C40,2024-04-14,2024-05-17
643,C40,2024-04-15,2023-09-03
644,C40,2024-04-16,2024-05-08
645,C40,2024-04-17,2024-01-29
646,C40,2024-04-18,2024-03-24
647,C40,2024-04-19,2024-03-08
648,C40,2024-04-20,2024-04-27
649,C40,2024-04-21,2023-10-05
650,C40,2024-04-22,2023-07-01
651,C40,2024-04-23,2024-02-27
652,C40,2024-04-24,2023-06-07
653,C40,2024-04-25,2023-12-24
654,C40,2024-04-26,2023-12-27
655,C40,2024-04-27,2024-05-18
656,C40,2024-04-28,2023-12-15
657,C40,2024-04-29,2024-01-23
658,C40,2024-04-30,2023-10-19
659,C40,2024-05-01,2023-09-06
660,C40,2024-05-02,2024-04-01
661,C40,2024-05-03,2023-09-28
662,C40,2024-05-04,2023-08-30
663,C40,2024-05-05,2023-11-21
664,C40,2024-05-06,2024-03-04
665,C40,2024-05-07,2024-04-27
666,C40,2024-05-08,2024-05-30
667,C40,2024-05-09,2023-11-20
668,C40,2024-05-10,2023-06-29
669,C40,2024-05-11,2023-12-23
670,C40,2024-05-12,2023-11-01
671,C40,2024-05-13,2023-08-04
672,C40,2024-05-14,2023-09-20
673,C40,2024-05-15,2024-04-29
674,C40,2024-05-16,2023-06-01
675,C40,2024-05-17,2023-11-17
676,C40,2024-05-18,2023-07-01
677,C40,2024-05-19,2024-02-29
678,C40,2024-05-20,2023-09-04
679,C40,2024-05-21,2023-09-05
680,C40,2024-05-22,2024-01-06
681,C40,2024-05-23,2023-11-23
682,C40,2024-05-24,2023-09-07
683,C40,2024-05-25,2024-05-23
684,C40,2024-05-26,2023-09-17
685,C40,2024-05-27,2023-10-08
686,C40,2024-05-28,2023-07-08
687,C40,2024-05-29,2023-11-21
688,C40,2024-05-30,2024-01-27
689,C40,2023-06-01,2023-11-02
690,C40,2023-06-02,2023-07-24
691,C40,2023-06-03,2024-02-18
692,C40,2023-06-04,2024-01-01
693,C40,2023-06-05,2024-01-08
694,C40,2023-06-06,2023-07-20
695,C40,2023-06-07,2023-11-29
696,C40,2023-06-08,2024-03-10
697,C40,2023-06-09,2024-03-07
698,C40,2023-06-10,2024-02-02
699,C40,2023-06-11,2024-02-12
700,C40,2023-06-12,2024-03-26
701,C40,2023-06-13,2023-12-14
702,C40,2023-06-14,2023-08-11
703,C40,2023-06-15,2024-01-06
704,C40,2023-06-16,2024-04-25
705,C40,2023-06-17,2023-12-20
706,C40,2023-06-18,2024-05-14
707,C40,2023-06-19,2024-05-04
708,C40,2023-06-20,2024-01-18
709,C40,2023-06-21,2024-01-26
710,C40,2023-06-22,2023-09-16
711,C40,2023-06-23,2023-07-02
712,C40,2023-06-24,2024-05-25
713,C40,2023-06-25,2023-06-04
714,C40,2023-06-26,2023-06-10
715,C40,2023-06-27,2023-10-09
716,C40,2023-06-28,2023-10-10
717,C40,2023-06-29,2024-01-04
718,C40,2023-06-30,2023-10-17
719,C40,2023-07-01,2023-09-25
720,C40,2023-07-02,2023-11-19
721,C40,2023-07-03,2023-11-14
722,C40,2023-07-04,2023-11-28
723,C40,2023-07-05,2023-11-26
724,C40,2023-07-06,2023-06-22
725,C40,2023-07-07,2023-10-26
726,C40,2023-07-08,2024-03-29
727,C40,2023-07-09,2024-02-16
728,C40,2023-07-10,2023-11-27
729,C40,2023-07-11,2023-07-02
730,C40,2023-07-12,2024-04-03
731,C40,2023-07-13,2024-04-05
732,C40,2023-07-14,2023-11-09
733,C40,2023-07-15,2024-02-07
734,C40,2023-07-16,2023-12-25
735,C40,2023-07-17,2023-12-24
736,C40,2023-07-18,2024-01-31
737,C40,2023-07-19,2024-01-18
738,C40,2023-07-20,2023-08-07
739,C40,2023-07-21,2023-11-05
740,C40,2023-07-22,2024-03-23
741,C40,2023-07-23,2024-04-22
742,C40,2023-07-24,2024-03-19
743,C40,2023-07-25,2024-05-28
744,C40,2023-07-26,2023-11-04
745,C40,2023-07-27,2023-10-14
746,C40,2023-07-28,2024-01-05
747,C40,2023-07-29,2024-03-15
748,C40,2023-07-30,2024-02-19
749,C40,2023-07-31,2023-09-28
750,C40,2023-08-01,2023-09-11
751,C40,2023-08-02,2023-07-27
752,C40,2023-08-03,2023-07-26
753,C40,2023-08-04,2023-10-15
754,C40,2023-08-05,2023-08-24
755,C40,2023-08-06,2023-12-16
756,C40,2023-08-07,2024-03-22
757,C40,2023-08-08,2023-08-14
758,C40,2023-08-09,2024-02-12
759,C40,2023-08-10,2023-08-08
760,C40,2023-08-11,2023-07-17
761,C40,2023-08-12,2023-07-22
762,C40,2023-08-13,2024-05-02
763,C40,2023-08-14,2024-03-30
764,C40,2023-08-15,2023-09-18
765,C40,2023-08-16,2023-11-18
766,C40,2023-08-17,2023-08-16
767,C40,2023-08-18,2023-10-03
768,C40,2023-08-19,2023-06-06
769,C40,2023-08-20,2024-03-25
770,C40,2023-08-21,2023-12-05
771,C40,2023-08-22,2023-08-12
772,C40,2023-08-23,2023-12-22
773,C40,2023-08-24,2023-06-07
774,C40,2023-08-25,2023-08-18
775,C40,2023-08-26,2023-12-19
776,C40,2023-08-27,2023-07-19
777,C40,2023-08-28,2023-08-31
778,C40,2023-08-29,2024-04-24
779,C40,2023-08-30,2024-05-29
780,C40,2023-08-31,2023-09-26
781,C40,2023-09-01,2023-09-08
782,C40,2023-09-02,2024-02-08
783,C40,2023-09-03,2024-04-18
784,C40,2023-09-04,2023-09-30
785,C40,2023-09-05,2024-01-18
786,C40,2023-09-06,2024-01-17
787,C40,2023-09-07,2024-02-07
788,C40,2023-09-08,2023-08-24
789,C40,2023-09-09,2023-10-12
790,C40,2023-09-10,2023-07-06
791,C40,2023-09-11,2023-10-09
792,C40,2023-09-12,2023-06-18
793,C40,2023-09-13,2023-12-29
794,C40,2023-09-14,2023-09-21
795,C40,2023-09-15,2023-07-16
796,C40,2023-09-16,2024-03-20
797,C40,2023-09-17,2023-10-11
798,C40,2023-09-18,2024-05-20
799,C40,2023-09-19,2024-05-09
800,C40,2023-09-20,2024-05-18
801,C40,2023-09-21,2023-06-12
802,C40,2023-09-22,2024-02-28
803,C40,2023-09-23,2023-10-25
804,C40,2023-09-24,2023-06-05
805,C40,2023-09-25,2023-11-13
806,C40,2023-09-26,2024-01-21
807,C40,2023-09-27,2024-01-12
808,C40,2023-09-28,2024-03-19
809,C40,2023-09-29,2023-09-25
811,C40,2023-10-01,2023-09-19
812,C40,2023-10-02,2024-02-21
813,C40,2023-10-03,2023-10-04
814,C40,2023-10-04,2024-04-10
815,C40,2023-10-05,2023-12-25
816,C40,2023-10-06,2023-10-17
817,C40,2023-10-07,2023-12-03
818,C40,2023-10-08,2023-06-20
819,C40,2023-10-09,2023-12-02
820,C40,2023-10-10,2024-01-13
821,C40,2023-10-11,2023-06-24
822,C40,2023-10-12,2024-03-29
823,C40,2023-10-13,2023-10-05
824,C40,2023-10-14,2023-08-12
825,C40,2023-10-15,2023-08-25
826,C40,2023-10-16,2023-10-02
827,C40,2023-10-17,2023-07-23
828,C40,2023-10-18,2023-10-08
829,C40,2023-10-19,2023-11-16
830,C40,2023-10-20,2024-04-16
831,C40,2023-10-21,2023-06-16
832,C40,2023-10-22,2024-05-13
833,C40,2023-10-23,2024-02-11
834,C40,2023-10-24,2023-09-19
835,C40,2023-10-25,2023-12-20
836,C40,2023-10-26,2024-04-29
837,C40,2023-10-27,2024-01-23
838,C40,2023-10-28,2024-05-04
839,C40,2023-10-29,2023-08-22
840,C40,2023-10-30,2024-02-24
841,C40,2023-10-31,2023-12-29
842,C40,2023-11-01,2023-11-08
843,C40,2023-11-02,2024-01-19
844,C40,2023-11-03,2023-10-24
845,C40,2023-11-04,2023-08-23
846,C40,2023-11-05,2024-01-26
847,C40,2023-11-06,2024-05-24
848,C40,2023-11-07,2024-05-30
849,C40,2023-11-08,2023-08-23
850,C40,2023-11-09,2024-02-01
851,C40,2023-11-10,2024-03-17
852,C40,2023-11-11,2023-12-27
853,C40,2023-11-12,2024-02-03
854,C40,2023-11-13,2024-05-07
855,C40,2023-11-14,2023-08-18
856,C40,2023-11-15,2024-02-05
857,C40,2023-11-16,2024-02-16
858,C40,2023-11-17,2023-07-15
859,C40,2023-11-18,2024-02-04
860,C40,2023-11-19,2023-11-27
861,C40,2023-11-20,2023-10-20
862,C40,2023-11-21,2024-01-14
863,C40,2023-11-22,2024-04-18
864,C40,2023-11-23,2023-11-14
865,C40,2023-11-24,2024-03-09
866,C40,2023-11-25,2023-10-30
867,C40,2023-11-26,2023-06-13
868,C40,2023-11-27,2023-09-17
869,C40,2023-11-28,2023-11-09
870,C40,2023-11-29,2024-01-07
871,C40,2023-11-30,2024-04-30
872,C40,2023-12-01,2023-10-23
873,C40,2023-12-02,2023-06-23
874,C40,2023-12-03,2024-01-22
875,C40,2023-12-04,2023-07-07
876,C40,2023-12-05,2023-08-26
877,C40,2023-12-06,2023-11-25
878,C40,2023-12-07,2023-06-17
879,C40,2023-12-08,2023-08-25
880,C40,2023-12-09,2023-08-03
881,C40,2023-12-10,2024-02-27
882,C40,2023-12-11,2023-09-10
883,C40,2023-12-12,2023-10-26
884,C40,2023-12-13,2024-04-15
885,C40,2023-12-14,2024-05-14
886,C40,2023-12-15,2023-08-01
887,C40,2023-12-16,2024-01-16
888,C40,2023-12-17,2023-06-30
889,C40,2023-12-18,2024-01-07
890,C40,2023-12-19,2023-09-27
891,C40,2023-12-20,2023-07-12
892,C40,2023-12-21,2024-01-28
893,C40,2023-12-22,2023-08-16
894,C40,2023-12-23,2024-03-27
895,C40,2023-12-24,2024-03-31
896,C40,2023-12-25,2023-08-12
897,C40,2023-12-26,2024-04-22
898,C40,2023-12-27,2023-08-25
899,C40,2023-12-28,2023-11-05
900,C40,2023-12-29,2023-12-23
901,C40,2023-12-30,2023-08-15
902,C40,2023-12-31,2023-08-01
903,C40,2024-01-01,2024-01-30
904,C40,2024-01-02,2024-01-04
905,C40,2024-01-03,2023-09-25
906,C40,2024-01-04,2023-12-13
907,C40,2024-01-05,2024-01-20
908,C40,2024-01-06,2024-01-01
909,C40,2024-01-07,2023-09-19
910,C40,2024-01-08,2023-07-16
911,C40,2024-01-09,2023-12-30
912,C40,2024-01-10,2023-10-07
913,C40,2024-01-11,2024-05-26
914,C40,2024-01-12,2024-05-22
915,C40,2024-01-13,2024-01-19
916,C40,2024-01-14,2023-09-11
917,C40,2024-01-15,2024-02-16
918,C40,2024-01-16,2024-03-14
919,C40,2024-01-17,2023-07-08
920,C40,2024-01-18,2024-04-01
921,C40,2024-01-19,2023-07-13
922,C40,2024-01-20,2023-09-24
923,C40,2024-01-21,2024-05-05
924,C40,2024-01-22,2023-12-06
925,C40,2024-01-23,2023-07-17
926,C40,2024-01-24,2024-03-15
927,C40,2024-01-25,2024-02-20
928,C40,2024-01-26,2023-12-21
929,C40,2024-01-27,2024-04-19
930,C40,2024-01-28,2023-07-28
931,C40,2024-01-29,2024-01-11
932,C40,2024-01-30,2024-03-14
933,C40,2024-01-31,2023-12-05
934,C40,2024-02-01,2024-01-24
935,C40,2024-02-02,2023-11-15
936,C40,2024-02-03,2024-02-17
937,C40,2024-02-04,2023-09-14
938,C40,2024-02-05,2023-10-23
939,C40,2024-02-06,2024-04-09
940,C40,2024-02-07,2023-10-02
941,C40,2024-02-08,2024-04-26
942,C40,2024-02-09,2023-09-14
943,C40,2024-02-10,2024-03-12
944,C40,2024-02-11,2023-08-29
945,C40,2024-02-12,2023-11-13
946,C40,2024-02-13,2024-05-15
947,C40,2024-02-14,2024-03-11
948,C40,2024-02-15,2024-05-02
949,C40,2024-02-16,2023-09-14
950,C40,2024-02-17,2023-11-02
951,C40,2024-02-18,2023-09-18
952,C40,2024-02-19,2024-01-03
953,C40,2024-02-20,2024-03-26
954,C40,2024-02-21,2023-07-26
955,C40,2024-02-22,2024-01-24
956,C40,2024-02-23,2023-12-12
957,C40,2024-02-24,2023-11-14
958,C40,2024-02-25,2024-02-17
959,C40,2024-02-26,2024-03-30
960,C40,2024-02-27,2023-07-31
961,C40,2024-02-28,2023-10-01
962,C40,2024-02-29,2024-01-25
963,C40,2024-03-01,2023-07-17
964,C40,2024-03-02,2024-04-02
965,C40,2024-03-03,2023-10-14
966,C40,2024-03-04,2023-11-04
967,C40,2024-03-05,2023-07-04
968,C40,2024-03-06,2023-08-28
969,C40,2024-03-07,2023-12-01
970,C40,2024-03-08,2023-11-10
971,C40,2024-03-09,2023-06-24
972,C40,2024-03-10,2023-11-07
973,C40,2024-03-11,2023-11-08
974,C40,2024-03-12,2024-02-06
975,C40,2024-03-13,2024-04-30
976,C40,2024-03-14,2023-08-20
977,C40,2024-03-15,2023-11-29
978,C40,2024-03-16,2023-12-08
979,C40,2024-03-17,2023-09-30
980,C40,2024-03-18,2023-06-20
981,C40,2024-03-19,2024-05-07
982,C40,2024-03-20,2023-07-13
983,C40,2024-03-21,2023-11-18
984,C40,2024-03-22,2023-10-21
985,C40,2024-03-23,2024-02-20
986,C40,2024-03-24,2023-06-03
987,C40,2024-03-25,2023-08-09
988,C40,2024-03-26,2024-02-26
989,C40,2024-03-27,2023-07-30
990,C40,2024-03-28,2023-10-03
991,C40,2024-03-29,2023-08-11
992,C40,2024-03-30,2024-03-09
993,C40,2024-03-31,2023-07-29
994,C40,2024-04-01,2023-12-08
995,C40,2024-04-02,2023-08-21
996,C40,2024-04-03,2023-09-04
997,C40,2024-04-04,2023-09-09
998,C40,2024-04-05,2023-08-08
999,C40,2024-04-06,2024-02-19
0,C41,X41,X851
1,C41,X82,X76
2,C41,X123,X381
3,C41,X164,
4,C41,X205,
5,C41,X246,X603
6,C41,X287,X110
7,C41,X328,X532
8,C41,X369,X701
9,C41,,X995
10,C41,X451,X847
11,C41,X492,X638
12,C41,X533,
13,C41,X574,
14,C41,X615,X312
15,C41,X656,X93
16,C41,X697,X451
17,C41,X738,X197
18,C41,X779,X800
19,C41,X820,X625
20,C41,X861,
21,C41,X902,X893
22,C41,X943,X588
23,C41,X984,X511
24,C41,X26,X250
25,C41,X67,X839
26,C41,,X775
27,C41,X149,X871
28,C41,X190,X918
29,C41,X231,X1
30,C41,X272,X291
31,C41,X313,X695
32,C41,X354,X260
33,C41,X395,X518
34,C41,X436,X251
35,C41,X477,X406
36,C41,X518,X552
37,C41,X559,X144
38,C41,X600,X330
39,C41,X641,X61
40,C41,X682,X661
41,C41,X723,X462
42,C41,X764,X677
43,C41,,X985
44,C41,X846,X969
45,C41,X887,X28
46,C41,X928,X359
47,C41,X969,X614
48,C41,X11,X266
49,C41,X52,X111
50,C41,X93,X952
51,C41,X134,
52,C41,X175,X837
53,C41,X216,X842
54,C41,X257,X566
55,C41,X298,
56,C41,X339,X814
57,C41,X380,X403
58,C41,X421,X261
59,C41,X462,X24
60,C41,,X393
61,C41,X544,X880
62,C41,X585,X633
63,C41,X626,
64,C41,X667,X196
65,C41,X708,X409
66,C41,X749,X715
67,C41,X790,X710
68,C41,X831,X41
69,C41,X872,X599
70,C41,X913,X943
71,C41,X954,X692
72,C41,X995,X979
73,C41,X37,X89
74,C41,X78,X910
75,C41,X119,X288
76,C41,X160,X727
77,C41,,X754
78,C41,X242,X557
79,C41,X283,X375
80,C41,X324,X239
81,C41,X365,X300
82,C41,X406,X38
83,C41,X447,X529
84,C41,X488,
85,C41,X529,X758
86,C41,X570,X857
87,C41,X611,X515
88,C41,X652,X384
89,C41,X693,X525
90,C41,X734,X69
91,C41,X775,X0
92,C41,X816,X526
93,C41,X857,X32
94,C41,,X342
95,C41,X939,X249
96,C41,X980,X349
97,C41,X22,X803
98,C41,X63,X199
99,C41,X104,X287
100,C41,X145,X541
101,C41,X186,X570
102,C41,X227,X996
103,C41,X268,X43
104,C41,X309,X628
105,C41,X350,X433
106,C41,X391,X533
107,C41,X432,X963
108,C41,X473,X143
109,C41,X514,X827
110,C41,X555,X748
111,C41,,X211
112,C41,X637,X141
113,C41,X678,X216
114,C41,X719,X407
115,C41,X760,X680
116,C41,X801,X240
117,C41,X842,X882
118,C41,X883,X591
119,C41,X924,X655
120,C41,X965,X637
121,C41,X7,X616
122,C41,X48,X26
123,C41,X89,X478
124,C41,X130,X49
125,C41,X171,X198
126,C41,X212,X405
127,C41,X253,X946
128,C41,,X94
129,C41,X335,X932
130,C41,X376,X970
131,C41,X417,X521
132,C41,X458,X53
133,C41,X499,X289
134,C41,X540,X319
135,C41,X581,X107
136,C41,X622,X354
137,C41,X663,X618
138,C41,X704,X145
139,C41,X745,X167
140,C41,X786,X843
141,C41,X827,X286
142,C41,X868,X696
143,C41,X909,X213
144,C41,X950,X990
145,C41,,X741
146,C41,X33,X303
147,C41,X74,X980
148,C41,X115,X752
149,C41,X156,X243
150,C41,X197,X841
151,C41,X238,X432
152,C41,X279,X623
153,C41,X320,X235
154,C41,X361,X770
155,C41,X402,X37
156,C41,X443,
157,C41,X484,X17
158,C41,X525,X738
159,C41,X566,X927
160,C41,X607,X651
161,C41,X648,X263
162,C41,,X326
163,C41,X730,X466
164,C41,X771,X492
165,C41,X812,X446
166,C41,X853,X493
167,C41,X894,X877
168,C41,X935,X41
169,C41,X976,X708
170,C41,X18,X425
171,C41,X59,X707
172,C41,X100,X780
173,C41,X141,X221
174,C41,X182,X534
175,C41,X223,X909
176,C41,X264,X797
177,C41,X305,X152
178,C41,X346,X510
179,C41,,X998
180,C41,X428,X545
181,C41,X469,
182,C41,X510,X397
183,C41,X551,X615
184,C41,X592,X479
185,C41,X633,X376
186,C41,X674,X471
187,C41,X715,X400
188,C41,X756,
189,C41,X797,X551
190,C41,X838,X162
191,C41,X879,X905
192,C41,X920,X195
193,C41,X961,X455
194,C41,X3,X399
195,C41,X44,X654
196,C41,,X773
197,C41,X126,X600
198,C41,X167,X193
199,C41,X208,X379
200,C41,X249,X830
201,C41,X290,
202,C41,X331,X938
203,C41,X372,X656
204,C41,X413,X548
205,C41,X454,X926
206,C41,X495,X441
207,C41,X536,X139
208,C41,X577,X219
209,C41,X618,X125
210,C41,X659,X719
211,C41,X700,X540
212,C41,X741,X60
213,C41,,X602
214,C41,X823,X865
215,C41,X864,X234
216,C41,X905,X182
217,C41,X946,X626
218,C41,X987,X392
219,C41,X29,X412
220,C41,X70,X95
221,C41,X111,X586
222,C41,X152,X679
223,C41,X193,
224,C41,X234,X961
225,C41,X275,X233
226,C41,X316,X378
227,C41,X357,X746
228,C41,X398,X964
229,C41,X439,X901
230,C41,,X402
231,C41,X521,X694
232,C41,X562,X874
233,C41,X603,X915
234,C41,X644,
235,C41,X685,X436
236,C41,X726,X767
237,C41,X767,X490
238,C41,X808,X870
239,C41,X849,X368
240,C41,X890,X116
241,C41,X931,X890
242,C41,X972,X983
243,C41,X14,X684
244,C41,X55,X702
245,C41,X96,X494
246,C41,X137,X283
247,C41,,X126
248,C41,X219,X428
249,C41,X260,X357
250,C41,X301,X769
251,C41,X342,X726
252,C41,X383,X389
253,C41,X424,
254,C41,X465,X181
255,C41,X506,X955
256,C41,X547,X739
257,C41,X588,X808
258,C41,X629,
259,C41,X670,X274
260,C41,X711,X394
261,C41,X752,X567
262,C41,X793,X408
263,C41,X834,X563
264,C41,,X361
265,C41,X916,X135
266,C41,X957,X34
267,C41,X998,X398
268,C41,X40,X83
269,C41,X81,
270,C41,X122,X20
271,C41,X163,X164
272,C41,X204,X787
273,C41,X245,X933
274,C41,X286,X106
275,C41,X327,X848
276,C41,X368,
277,C41,X409,X828
278,C41,X450,X344
279,C41,X491,X8
280,C41,X532,
281,C41,,X653
282,C41,X614,X987
283,C41,X655,X536
